;FR20045;FR20049;FR20003;FR20017;FR20020;FR20037;FR20036;FR20004;FR20048;FR20046;FR20204;FR20061;FR20062;FR20077
05/05/2011;87.0;117.0;-1.0;91.0;-1.0;86.0;89.0;94.0;99.0;102.0;129.0;75.0;93.0;-1.0
06/05/2011;117.0;132.0;-1.0;113.0;-1.0;108.0;121.0;115.0;121.0;120.0;140.0;91.0;110.0;-1.0
07/05/2011;128.0;122.0;-1.0;123.0;-1.0;117.0;132.0;125.0;125.0;130.0;139.0;116.0;122.0;-1.0
08/05/2011;104.0;128.0;-1.0;103.0;-1.0;95.0;110.0;108.0;114.0;106.0;136.0;93.0;100.0;-1.0
09/05/2011;87.0;114.0;-1.0;93.0;-1.0;90.0;92.0;107.0;106.0;96.0;131.0;73.0;101.0;-1.0
10/05/2011;115.0;117.0;-1.0;101.0;-1.0;102.0;115.0;102.0;130.0;118.0;135.0;90.0;103.0;-1.0
11/05/2011;101.0;109.0;-1.0;97.0;-1.0;82.0;102.0;98.0;122.0;104.0;137.0;70.0;99.0;-1.0
12/05/2011;55.0;86.0;-1.0;56.0;-1.0;56.0;57.0;63.0;71.0;59.0;104.0;56.0;61.0;-1.0
13/05/2011;73.0;110.0;-1.0;92.0;-1.0;81.0;82.0;91.0;93.0;94.0;119.0;80.0;91.0;-1.0
14/05/2011;55.0;86.0;-1.0;61.0;-1.0;52.0;50.0;62.0;73.0;56.0;95.0;53.0;60.0;-1.0
15/05/2011;62.0;81.0;-1.0;70.0;-1.0;60.0;57.0;67.0;67.0;70.0;81.0;64.0;70.0;-1.0
16/05/2011;50.0;82.0;-1.0;64.0;-1.0;47.0;53.0;64.0;64.0;64.0;86.0;50.0;64.0;-1.0
17/05/2011;40.0;84.0;-1.0;59.0;-1.0;46.0;45.0;64.0;63.0;62.0;92.0;53.0;60.0;-1.0
18/05/2011;57.0;78.0;-1.0;61.0;-1.0;56.0;61.0;66.0;67.0;62.0;95.0;57.0;60.0;-1.0
19/05/2011;75.0;63.0;-1.0;75.0;-1.0;80.0;87.0;72.0;94.0;83.0;101.0;51.0;78.0;-1.0
20/05/2011;78.0;87.0;-1.0;78.0;-1.0;69.0;85.0;77.0;92.0;92.0;105.0;57.0;83.0;-1.0
21/05/2011;71.0;95.0;-1.0;87.0;-1.0;77.0;79.0;86.0;85.0;86.0;118.0;80.0;83.0;-1.0
22/05/2011;83.0;96.0;-1.0;88.0;-1.0;68.0;86.0;86.0;82.0;86.0;108.0;76.0;85.0;-1.0
23/05/2011;49.0;86.0;-1.0;69.0;-1.0;60.0;64.0;72.0;-1.0;70.0;95.0;61.0;65.0;-1.0
24/05/2011;61.0;94.0;-1.0;67.0;-1.0;63.0;68.0;77.0;-1.0;68.0;106.0;67.0;-1.0;-1.0
25/05/2011;78.0;101.0;-1.0;81.0;-1.0;79.0;85.0;89.0;88.0;86.0;119.0;80.0;-1.0;-1.0
26/05/2011;70.0;89.0;-1.0;73.0;-1.0;74.0;78.0;79.0;-1.0;83.0;104.0;54.0;78.0;-1.0
27/05/2011;57.0;84.0;-1.0;71.0;-1.0;65.0;73.0;71.0;75.0;73.0;83.0;69.0;69.0;-1.0
28/05/2011;64.0;87.0;-1.0;79.0;-1.0;64.0;79.0;76.0;74.0;80.0;91.0;66.0;76.0;-1.0
29/05/2011;78.0;103.0;-1.0;83.0;-1.0;75.0;87.0;89.0;91.0;80.0;117.0;69.0;81.0;-1.0
30/05/2011;98.0;118.0;-1.0;93.0;-1.0;86.0;105.0;98.0;112.0;106.0;123.0;79.0;96.0;-1.0
31/05/2011;51.0;79.0;-1.0;59.0;-1.0;-1.0;-1.0;61.0;69.0;63.0;83.0;45.0;62.0;-1.0
01/06/2011;49.0;81.0;-1.0;51.0;-1.0;-1.0;-1.0;58.0;60.0;60.0;76.0;51.0;60.0;-1.0
02/06/2011;40.0;65.0;-1.0;46.0;-1.0;45.0;-1.0;48.0;48.0;50.0;62.0;47.0;47.0;-1.0
03/06/2011;52.0;87.0;-1.0;56.0;-1.0;63.0;-1.0;65.0;64.0;63.0;103.0;59.0;62.0;-1.0
04/06/2011;58.0;85.0;-1.0;64.0;-1.0;67.0;-1.0;70.0;72.0;66.0;110.0;56.0;70.0;-1.0
05/06/2011;75.0;96.0;-1.0;68.0;-1.0;68.0;-1.0;75.0;75.0;83.0;107.0;70.0;71.0;-1.0
06/06/2011;85.0;87.0;-1.0;66.0;-1.0;73.0;-1.0;69.0;85.0;87.0;104.0;66.0;73.0;-1.0
07/06/2011;64.0;90.0;-1.0;54.0;-1.0;68.0;67.0;61.0;76.0;74.0;102.0;51.0;63.0;-1.0
08/06/2011;42.0;85.0;-1.0;57.0;-1.0;54.0;54.0;60.0;-1.0;62.0;88.0;63.0;62.0;-1.0
09/06/2011;38.0;83.0;-1.0;61.0;-1.0;54.0;53.0;64.0;61.0;59.0;88.0;55.0;62.0;-1.0
10/06/2011;41.0;76.0;-1.0;51.0;-1.0;52.0;47.0;55.0;62.0;56.0;85.0;43.0;54.0;-1.0
11/06/2011;52.0;79.0;-1.0;66.0;-1.0;57.0;62.0;65.0;63.0;67.0;79.0;60.0;67.0;-1.0
12/06/2011;69.0;86.0;-1.0;86.0;-1.0;72.0;73.0;84.0;72.0;89.0;95.0;67.0;79.0;-1.0
13/06/2011;49.0;76.0;-1.0;61.0;-1.0;60.0;57.0;55.0;60.0;63.0;85.0;51.0;57.0;-1.0
14/06/2011;37.0;68.0;-1.0;49.0;-1.0;47.0;47.0;55.0;53.0;50.0;70.0;38.0;53.0;-1.0
15/06/2011;51.0;81.0;-1.0;57.0;-1.0;57.0;54.0;66.0;62.0;58.0;87.0;48.0;62.0;-1.0
16/06/2011;30.0;69.0;-1.0;29.0;-1.0;29.0;32.0;34.0;41.0;35.0;82.0;22.0;33.0;-1.0
17/06/2011;51.0;81.0;-1.0;45.0;-1.0;49.0;51.0;52.0;60.0;54.0;82.0;39.0;53.0;-1.0
18/06/2011;49.0;75.0;-1.0;56.0;-1.0;61.0;54.0;60.0;59.0;59.0;78.0;55.0;60.0;-1.0
19/06/2011;56.0;67.0;-1.0;66.0;-1.0;55.0;63.0;66.0;63.0;67.0;76.0;63.0;67.0;-1.0
20/06/2011;49.0;81.0;-1.0;55.0;-1.0;55.0;60.0;62.0;61.0;64.0;95.0;58.0;63.0;-1.0
21/06/2011;44.0;75.0;-1.0;37.0;-1.0;44.0;48.0;51.0;48.0;45.0;92.0;53.0;45.0;-1.0
22/06/2011;50.0;58.0;-1.0;36.0;-1.0;49.0;-1.0;44.0;55.0;52.0;-1.0;33.0;45.0;-1.0
23/06/2011;44.0;73.0;-1.0;43.0;-1.0;50.0;48.0;52.0;53.0;54.0;75.0;55.0;50.0;-1.0
24/06/2011;55.0;87.0;-1.0;67.0;-1.0;68.0;71.0;72.0;74.0;74.0;90.0;63.0;71.0;-1.0
25/06/2011;65.0;96.0;-1.0;81.0;-1.0;77.0;79.0;83.0;79.0;85.0;106.0;73.0;82.0;-1.0
26/06/2011;79.0;102.0;-1.0;89.0;-1.0;86.0;87.0;95.0;85.0;93.0;113.0;68.0;91.0;-1.0
27/06/2011;106.0;126.0;-1.0;98.0;-1.0;114.0;110.0;106.0;112.0;108.0;135.0;83.0;107.0;-1.0
28/06/2011;89.0;129.0;-1.0;88.0;-1.0;88.0;68.0;97.0;105.0;90.0;140.0;74.0;101.0;-1.0
29/06/2011;47.0;72.0;-1.0;54.0;-1.0;61.0;49.0;57.0;62.0;62.0;75.0;56.0;55.0;-1.0
30/06/2011;73.0;102.0;-1.0;89.0;-1.0;90.0;78.0;96.0;88.0;93.0;107.0;82.0;91.0;-1.0
01/07/2011;78.0;111.0;-1.0;94.0;-1.0;91.0;83.0;99.0;96.0;98.0;116.0;82.0;96.0;-1.0
02/07/2011;82.0;110.0;-1.0;94.0;-1.0;92.0;90.0;98.0;93.0;96.0;114.0;84.0;95.0;-1.0
03/07/2011;76.0;112.0;-1.0;96.0;-1.0;84.0;94.0;95.0;92.0;99.0;117.0;84.0;99.0;-1.0
04/07/2011;73.0;132.0;-1.0;77.0;-1.0;-1.0;77.0;82.0;94.0;94.0;139.0;76.0;86.0;-1.0
05/07/2011;79.0;136.0;-1.0;92.0;-1.0;118.0;87.0;95.0;98.0;84.0;152.0;88.0;89.0;-1.0
06/07/2011;55.0;98.0;-1.0;67.0;-1.0;61.0;64.0;82.0;72.0;66.0;114.0;59.0;71.0;-1.0
07/07/2011;48.0;72.0;-1.0;53.0;-1.0;43.0;60.0;65.0;67.0;62.0;76.0;39.0;59.0;-1.0
08/07/2011;56.0;77.0;-1.0;56.0;-1.0;66.0;62.0;65.0;65.0;62.0;100.0;49.0;59.0;-1.0
09/07/2011;59.0;69.0;-1.0;56.0;-1.0;57.0;67.0;62.0;65.0;59.0;89.0;37.0;58.0;-1.0
10/07/2011;43.0;55.0;-1.0;45.0;-1.0;43.0;51.0;49.0;49.0;49.0;83.0;30.0;51.0;-1.0
11/07/2011;51.0;81.0;-1.0;58.0;-1.0;61.0;65.0;65.0;63.0;68.0;98.0;49.0;65.0;-1.0
12/07/2011;66.0;90.0;-1.0;63.0;-1.0;59.0;69.0;78.0;83.0;77.0;108.0;63.0;-1.0;-1.0
13/07/2011;41.0;72.0;-1.0;44.0;-1.0;54.0;41.0;57.0;53.0;52.0;85.0;42.0;50.0;-1.0
14/07/2011;56.0;69.0;-1.0;59.0;-1.0;64.0;61.0;63.0;64.0;65.0;80.0;57.0;65.0;-1.0
15/07/2011;46.0;87.0;-1.0;67.0;-1.0;59.0;59.0;78.0;69.0;71.0;103.0;56.0;72.0;-1.0
16/07/2011;72.0;88.0;-1.0;68.0;-1.0;66.0;77.0;79.0;80.0;76.0;98.0;56.0;72.0;-1.0
17/07/2011;60.0;66.0;-1.0;57.0;-1.0;64.0;64.0;66.0;63.0;63.0;74.0;48.0;60.0;-1.0
18/07/2011;34.0;60.0;-1.0;47.0;-1.0;42.0;45.0;56.0;51.0;46.0;69.0;42.0;49.0;-1.0
19/07/2011;32.0;62.0;-1.0;36.0;-1.0;37.0;38.0;40.0;47.0;40.0;69.0;33.0;41.0;-1.0
20/07/2011;26.0;63.0;-1.0;39.0;-1.0;36.0;36.0;44.0;41.0;36.0;64.0;32.0;41.0;-1.0
21/07/2011;26.0;50.0;-1.0;24.0;-1.0;36.0;31.0;30.0;37.0;32.0;62.0;33.0;29.0;-1.0
22/07/2011;31.0;63.0;-1.0;38.0;-1.0;37.0;46.0;40.0;41.0;44.0;71.0;40.0;45.0;-1.0
23/07/2011;55.0;75.0;-1.0;55.0;-1.0;54.0;61.0;59.0;59.0;61.0;81.0;53.0;60.0;-1.0
24/07/2011;56.0;73.0;-1.0;64.0;-1.0;59.0;64.0;66.0;62.0;63.0;80.0;53.0;71.0;-1.0
25/07/2011;25.0;52.0;-1.0;31.0;-1.0;27.0;35.0;35.0;44.0;35.0;65.0;25.0;32.0;-1.0
26/07/2011;28.0;51.0;-1.0;26.0;-1.0;26.0;32.0;29.0;42.0;36.0;65.0;28.0;28.0;-1.0
27/07/2011;36.0;66.0;-1.0;42.0;-1.0;40.0;48.0;47.0;59.0;54.0;85.0;40.0;49.0;-1.0
28/07/2011;39.0;70.0;-1.0;49.0;-1.0;42.0;53.0;56.0;52.0;56.0;82.0;40.0;58.0;-1.0
29/07/2011;53.0;81.0;-1.0;67.0;-1.0;63.0;66.0;76.0;70.0;73.0;90.0;55.0;73.0;-1.0
30/07/2011;75.0;86.0;-1.0;77.0;-1.0;80.0;80.0;86.0;78.0;82.0;96.0;66.0;84.0;-1.0
31/07/2011;58.0;67.0;-1.0;65.0;-1.0;65.0;64.0;70.0;67.0;69.0;82.0;54.0;70.0;-1.0
01/08/2011;52.0;90.0;-1.0;64.0;-1.0;60.0;55.0;73.0;65.0;67.0;105.0;51.0;66.0;-1.0
02/08/2011;78.0;99.0;-1.0;67.0;-1.0;74.0;71.0;78.0;89.0;78.0;111.0;58.0;-1.0;-1.0
03/08/2011;69.0;85.0;-1.0;65.0;-1.0;76.0;75.0;71.0;83.0;77.0;108.0;52.0;72.0;-1.0
04/08/2011;59.0;89.0;-1.0;76.0;-1.0;70.0;69.0;79.0;71.0;74.0;105.0;53.0;89.0;-1.0
05/08/2011;38.0;70.0;-1.0;42.0;-1.0;48.0;39.0;53.0;50.0;45.0;90.0;36.0;-1.0;-1.0
06/08/2011;59.0;59.0;-1.0;50.0;-1.0;59.0;59.0;55.0;65.0;60.0;86.0;38.0;57.0;-1.0
07/08/2011;49.0;51.0;-1.0;49.0;-1.0;52.0;53.0;51.0;56.0;54.0;67.0;38.0;54.0;-1.0
08/08/2011;34.0;61.0;-1.0;46.0;-1.0;47.0;47.0;48.0;54.0;50.0;69.0;39.0;50.0;-1.0
09/08/2011;37.0;61.0;-1.0;48.0;-1.0;51.0;46.0;48.0;46.0;46.0;66.0;-1.0;54.0;-1.0
10/08/2011;39.0;73.0;-1.0;57.0;-1.0;49.0;53.0;60.0;60.0;63.0;84.0;-1.0;64.0;-1.0
11/08/2011;52.0;97.0;-1.0;63.0;-1.0;63.0;58.0;72.0;69.0;58.0;118.0;68.0;64.0;-1.0
12/08/2011;55.0;85.0;-1.0;68.0;-1.0;67.0;62.0;78.0;66.0;71.0;109.0;53.0;77.0;-1.0
13/08/2011;54.0;80.0;-1.0;65.0;-1.0;70.0;55.0;68.0;60.0;61.0;92.0;57.0;69.0;-1.0
14/08/2011;64.0;61.0;-1.0;62.0;-1.0;62.0;63.0;60.0;58.0;56.0;86.0;47.0;64.0;-1.0
15/08/2011;37.0;36.0;-1.0;39.0;-1.0;36.0;39.0;39.0;39.0;39.0;51.0;37.0;43.0;-1.0
16/08/2011;34.0;54.0;-1.0;43.0;-1.0;44.0;39.0;45.0;45.0;43.0;74.0;39.0;48.0;-1.0
17/08/2011;67.0;93.0;-1.0;59.0;-1.0;61.0;62.0;64.0;70.0;67.0;104.0;61.0;64.0;-1.0
18/08/2011;84.0;83.0;-1.0;67.0;-1.0;77.0;77.0;73.0;86.0;78.0;106.0;60.0;79.0;-1.0
19/08/2011;67.0;93.0;-1.0;66.0;-1.0;67.0;37.0;73.0;79.0;72.0;120.0;59.0;75.0;-1.0
20/08/2011;80.0;110.0;-1.0;67.0;-1.0;63.0;-1.0;76.0;80.0;77.0;126.0;71.0;75.0;-1.0
21/08/2011;87.0;112.0;-1.0;77.0;-1.0;90.0;-1.0;78.0;86.0;82.0;127.0;69.0;88.0;-1.0
22/08/2011;85.0;97.0;-1.0;70.0;-1.0;86.0;-1.0;73.0;98.0;82.0;118.0;62.0;84.0;-1.0
23/08/2011;97.0;106.0;-1.0;83.0;-1.0;92.0;82.0;89.0;105.0;103.0;119.0;76.0;99.0;-1.0
24/08/2011;46.0;69.0;-1.0;55.0;-1.0;50.0;38.0;59.0;59.0;63.0;102.0;42.0;63.0;-1.0
25/08/2011;49.0;54.0;-1.0;45.0;-1.0;43.0;40.0;49.0;57.0;54.0;100.0;25.0;56.0;-1.0
26/08/2011;61.0;65.0;-1.0;58.0;-1.0;62.0;60.0;64.0;70.0;64.0;89.0;38.0;64.0;-1.0
27/08/2011;44.0;55.0;-1.0;40.0;-1.0;42.0;47.0;43.0;55.0;41.0;-1.0;39.0;45.0;-1.0
28/08/2011;40.0;60.0;-1.0;51.0;-1.0;43.0;46.0;57.0;49.0;45.0;-1.0;39.0;52.0;-1.0
29/08/2011;40.0;64.0;-1.0;57.0;-1.0;45.0;49.0;58.0;56.0;56.0;-1.0;44.0;63.0;-1.0
30/08/2011;36.0;77.0;-1.0;61.0;-1.0;49.0;47.0;62.0;61.0;58.0;94.0;48.0;66.0;-1.0
31/08/2011;53.0;88.0;-1.0;53.0;-1.0;54.0;48.0;59.0;63.0;62.0;106.0;54.0;61.0;-1.0
01/09/2011;51.0;64.0;-1.0;35.0;-1.0;44.0;-1.0;42.0;59.0;48.0;86.0;37.0;46.0;-1.0
02/09/2011;45.0;73.0;-1.0;28.0;-1.0;43.0;-1.0;46.0;63.0;40.0;-1.0;36.0;42.0;-1.0
03/09/2011;43.0;67.0;-1.0;28.0;-1.0;29.0;41.0;38.0;40.0;36.0;83.0;31.0;39.0;-1.0
04/09/2011;45.0;55.0;-1.0;29.0;-1.0;33.0;43.0;36.0;41.0;40.0;70.0;31.0;40.0;-1.0
05/09/2011;41.0;62.0;-1.0;39.0;-1.0;47.0;47.0;43.0;55.0;49.0;65.0;40.0;51.0;-1.0
06/09/2011;30.0;64.0;-1.0;34.0;-1.0;37.0;31.0;41.0;44.0;30.0;82.0;33.0;36.0;-1.0
07/09/2011;21.0;55.0;-1.0;14.0;-1.0;21.0;19.0;22.0;32.0;18.0;64.0;8.0;17.0;-1.0
08/09/2011;-1.0;53.0;-1.0;27.0;-1.0;32.0;34.0;35.0;48.0;29.0;67.0;21.0;34.0;-1.0
09/09/2011;-1.0;40.0;-1.0;17.0;-1.0;21.0;23.0;23.0;26.0;21.0;51.0;19.0;22.0;-1.0
10/09/2011;73.0;69.0;-1.0;56.0;-1.0;68.0;69.0;65.0;80.0;65.0;88.0;56.0;74.0;-1.0
11/09/2011;72.0;78.0;-1.0;57.0;-1.0;66.0;68.0;65.0;77.0;67.0;87.0;58.0;69.0;-1.0
12/09/2011;37.0;60.0;-1.0;-1.0;-1.0;40.0;35.0;45.0;53.0;38.0;73.0;42.0;45.0;-1.0
13/09/2011;29.0;45.0;-1.0;-1.0;-1.0;37.0;36.0;36.0;44.0;34.0;62.0;26.0;36.0;-1.0
14/09/2011;32.0;53.0;-1.0;-1.0;-1.0;33.0;47.0;49.0;52.0;46.0;57.0;40.0;-1.0;-1.0
15/09/2011;29.0;71.0;-1.0;-1.0;-1.0;28.0;38.0;46.0;44.0;41.0;79.0;37.0;-1.0;-1.0
16/09/2011;45.0;75.0;-1.0;-1.0;-1.0;43.0;48.0;44.0;54.0;49.0;100.0;32.0;-1.0;-1.0
17/09/2011;27.0;55.0;-1.0;-1.0;-1.0;20.0;29.0;23.0;36.0;25.0;77.0;26.0;26.0;-1.0
18/09/2011;35.0;55.0;-1.0;-1.0;-1.0;34.0;45.0;42.0;44.0;37.0;62.0;43.0;44.0;-1.0
19/09/2011;21.0;57.0;-1.0;-1.0;-1.0;28.0;25.0;31.0;33.0;28.0;54.0;28.0;32.0;-1.0
20/09/2011;29.0;63.0;-1.0;-1.0;-1.0;30.0;35.0;47.0;49.0;43.0;73.0;34.0;45.0;-1.0
21/09/2011;23.0;68.0;-1.0;-1.0;-1.0;22.0;25.0;33.0;38.0;27.0;79.0;34.0;29.0;-1.0
22/09/2011;31.0;72.0;-1.0;-1.0;-1.0;42.0;43.0;52.0;51.0;44.0;85.0;43.0;50.0;-1.0
23/09/2011;28.0;70.0;-1.0;-1.0;-1.0;30.0;30.0;41.0;38.0;34.0;77.0;36.0;39.0;-1.0
24/09/2011;40.0;79.0;-1.0;-1.0;-1.0;40.0;48.0;36.0;56.0;38.0;98.0;32.0;43.0;-1.0
25/09/2011;51.0;86.0;-1.0;-1.0;-1.0;40.0;58.0;43.0;64.0;44.0;100.0;46.0;45.0;-1.0
26/09/2011;26.0;93.0;-1.0;-1.0;-1.0;36.0;35.0;50.0;51.0;41.0;111.0;43.0;49.0;-1.0
27/09/2011;31.0;105.0;-1.0;48.0;-1.0;39.0;41.0;73.0;59.0;51.0;117.0;58.0;69.0;-1.0
28/09/2011;39.0;98.0;-1.0;-1.0;-1.0;33.0;34.0;-1.0;50.0;34.0;113.0;48.0;43.0;-1.0
29/09/2011;37.0;102.0;-1.0;-1.0;-1.0;35.0;38.0;31.0;51.0;33.0;117.0;44.0;37.0;-1.0
30/09/2011;40.0;109.0;-1.0;33.0;-1.0;41.0;41.0;47.0;57.0;35.0;125.0;46.0;41.0;-1.0
01/10/2011;45.0;110.0;-1.0;43.0;-1.0;47.0;49.0;64.0;64.0;42.0;136.0;62.0;55.0;-1.0
02/10/2011;41.0;98.0;-1.0;46.0;-1.0;53.0;49.0;72.0;60.0;39.0;125.0;55.0;62.0;-1.0
03/10/2011;35.0;93.0;-1.0;33.0;-1.0;39.0;34.0;46.0;54.0;34.0;-1.0;47.0;40.0;-1.0
04/10/2011;39.0;92.0;-1.0;38.0;-1.0;49.0;49.0;54.0;56.0;44.0;-1.0;53.0;51.0;-1.0
05/10/2011;26.0;64.0;-1.0;37.0;-1.0;29.0;38.0;48.0;46.0;34.0;-1.0;34.0;46.0;-1.0
06/10/2011;21.0;63.0;-1.0;19.0;-1.0;23.0;22.0;25.0;29.0;20.0;-1.0;30.0;23.0;-1.0
07/10/2011;28.0;53.0;-1.0;38.0;-1.0;39.0;38.0;40.0;41.0;37.0;-1.0;43.0;43.0;-1.0
08/10/2011;21.0;51.0;-1.0;29.0;-1.0;27.0;28.0;31.0;33.0;27.0;-1.0;35.0;33.0;-1.0
09/10/2011;28.0;37.0;-1.0;27.0;-1.0;29.0;33.0;34.0;38.0;30.0;-1.0;28.0;38.0;-1.0
10/10/2011;12.0;32.0;-1.0;8.0;-1.0;8.0;11.0;10.0;15.0;12.0;-1.0;8.0;11.0;-1.0
11/10/2011;10.0;26.0;-1.0;12.0;-1.0;11.0;14.0;14.0;17.0;14.0;-1.0;11.0;15.0;-1.0
12/10/2011;14.0;37.0;-1.0;18.0;-1.0;19.0;20.0;21.0;31.0;19.0;-1.0;20.0;22.0;-1.0
13/10/2011;27.0;45.0;-1.0;26.0;-1.0;29.0;30.0;33.0;36.0;27.0;-1.0;23.0;33.0;-1.0
14/10/2011;12.0;40.0;-1.0;21.0;-1.0;14.0;21.0;27.0;20.0;22.0;-1.0;18.0;26.0;-1.0
15/10/2011;14.0;37.0;-1.0;10.0;-1.0;19.0;17.0;16.0;23.0;16.0;-1.0;13.0;14.0;-1.0
16/10/2011;25.0;57.0;-1.0;18.0;-1.0;28.0;26.0;28.0;35.0;24.0;-1.0;23.0;24.0;-1.0
17/10/2011;20.0;61.0;-1.0;13.0;-1.0;-1.0;20.0;18.0;28.0;22.0;-1.0;15.0;16.0;-1.0
18/10/2011;49.0;56.0;-1.0;32.0;-1.0;42.0;43.0;37.0;55.0;-1.0;-1.0;28.0;37.0;-1.0
19/10/2011;36.0;61.0;-1.0;36.0;-1.0;33.0;36.0;44.0;53.0;-1.0;-1.0;29.0;40.0;-1.0
20/10/2011;25.0;58.0;-1.0;29.0;-1.0;30.0;27.0;36.0;37.0;-1.0;-1.0;22.0;34.0;-1.0
21/10/2011;17.0;42.0;-1.0;20.0;-1.0;15.0;24.0;24.0;32.0;48.0;-1.0;18.0;25.0;-1.0
22/10/2011;27.0;39.0;-1.0;17.0;-1.0;28.0;30.0;21.0;38.0;42.0;-1.0;13.0;20.0;-1.0
23/10/2011;48.0;65.0;-1.0;35.0;-1.0;40.0;43.0;39.0;56.0;65.0;-1.0;29.0;40.0;-1.0
24/10/2011;53.0;78.0;-1.0;52.0;-1.0;58.0;52.0;60.0;59.0;76.0;-1.0;42.0;59.0;-1.0
25/10/2011;20.0;56.0;-1.0;19.0;-1.0;30.0;22.0;23.0;35.0;33.0;-1.0;9.0;22.0;-1.0
26/10/2011;12.0;47.0;-1.0;7.0;-1.0;12.0;14.0;11.0;28.0;13.0;-1.0;8.0;6.0;-1.0
27/10/2011;18.0;65.0;-1.0;12.0;-1.0;35.0;22.0;19.0;30.0;20.0;-1.0;15.0;13.0;-1.0
28/10/2011;2.0;38.0;-1.0;1.0;-1.0;2.0;3.0;3.0;4.0;1.0;-1.0;3.0;1.0;-1.0
29/10/2011;2.0;41.0;-1.0;1.0;-1.0;1.0;5.0;4.0;4.0;2.0;-1.0;5.0;1.0;-1.0
30/10/2011;16.0;49.0;-1.0;17.0;-1.0;13.0;21.0;21.0;23.0;23.0;-1.0;18.0;21.0;-1.0
31/10/2011;33.0;50.0;-1.0;22.0;-1.0;24.0;33.0;28.0;39.0;32.0;-1.0;19.0;30.0;-1.0
01/11/2011;51.0;60.0;-1.0;28.0;-1.0;41.0;52.0;39.0;61.0;42.0;-1.0;-1.0;31.0;-1.0
02/11/2011;41.0;56.0;-1.0;26.0;-1.0;33.0;35.0;34.0;46.0;41.0;-1.0;-1.0;32.0;-1.0
03/11/2011;55.0;79.0;-1.0;50.0;-1.0;-1.0;52.0;59.0;64.0;61.0;-1.0;58.0;54.0;-1.0
04/11/2011;25.0;55.0;-1.0;15.0;-1.0;27.0;19.0;25.0;35.0;27.0;-1.0;20.0;19.0;-1.0
05/11/2011;20.0;52.0;-1.0;13.0;-1.0;20.0;20.0;21.0;31.0;19.0;-1.0;12.0;17.0;-1.0
06/11/2011;2.0;26.0;-1.0;4.0;-1.0;5.0;5.0;9.0;3.0;4.0;-1.0;4.0;5.0;-1.0
07/11/2011;1.0;6.0;-1.0;1.0;-1.0;0.0;3.0;4.0;2.0;2.0;-1.0;1.0;1.0;-1.0
08/11/2011;0.0;15.0;-1.0;1.0;-1.0;0.0;2.0;3.0;1.0;0.0;-1.0;2.0;0.0;-1.0
09/11/2011;3.0;19.0;-1.0;1.0;-1.0;4.0;4.0;4.0;6.0;2.0;-1.0;4.0;1.0;-1.0
10/11/2011;1.0;15.0;-1.0;1.0;-1.0;1.0;2.0;3.0;3.0;2.0;-1.0;3.0;0.0;-1.0
11/11/2011;16.0;26.0;-1.0;3.0;-1.0;4.0;11.0;8.0;22.0;8.0;-1.0;5.0;3.0;-1.0
12/11/2011;18.0;39.0;-1.0;5.0;-1.0;9.0;15.0;10.0;27.0;13.0;-1.0;6.0;5.0;-1.0
13/11/2011;20.0;38.0;-1.0;10.0;-1.0;12.0;21.0;15.0;26.0;16.0;-1.0;6.0;13.0;-1.0
14/11/2011;13.0;29.0;-1.0;2.0;-1.0;2.0;4.0;5.0;20.0;5.0;-1.0;4.0;2.0;-1.0
15/11/2011;2.0;20.0;-1.0;1.0;-1.0;2.0;1.0;3.0;7.0;2.0;-1.0;4.0;1.0;-1.0
16/11/2011;1.0;28.0;-1.0;2.0;-1.0;2.0;1.0;4.0;3.0;2.0;-1.0;3.0;1.0;-1.0
17/11/2011;1.0;44.0;-1.0;1.0;-1.0;0.0;0.0;5.0;4.0;2.0;-1.0;2.0;0.0;-1.0
18/11/2011;9.0;34.0;-1.0;2.0;-1.0;6.0;7.0;7.0;23.0;5.0;-1.0;2.0;3.0;-1.0
19/11/2011;7.0;38.0;-1.0;1.0;-1.0;1.0;3.0;5.0;14.0;3.0;-1.0;2.0;1.0;-1.0
20/11/2011;12.0;44.0;-1.0;3.0;-1.0;7.0;6.0;10.0;18.0;8.0;-1.0;5.0;2.0;-1.0
21/11/2011;6.0;44.0;-1.0;1.0;-1.0;5.0;4.0;5.0;9.0;2.0;-1.0;3.0;1.0;-1.0
22/11/2011;3.0;52.0;-1.0;1.0;-1.0;2.0;2.0;5.0;10.0;4.0;-1.0;-1.0;2.0;-1.0
23/11/2011;2.0;58.0;-1.0;1.0;-1.0;1.0;1.0;6.0;2.0;3.0;-1.0;2.0;1.0;-1.0
24/11/2011;2.0;13.0;-1.0;1.0;-1.0;1.0;1.0;3.0;3.0;2.0;-1.0;0.0;-1.0;-1.0
25/11/2011;2.0;27.0;-1.0;2.0;-1.0;3.0;2.0;4.0;6.0;3.0;-1.0;1.0;1.0;-1.0
26/11/2011;8.0;44.0;-1.0;6.0;-1.0;6.0;8.0;8.0;13.0;10.0;-1.0;5.0;7.0;-1.0
27/11/2011;15.0;40.0;-1.0;11.0;-1.0;12.0;15.0;15.0;23.0;17.0;-1.0;13.0;13.0;-1.0
28/11/2011;8.0;29.0;-1.0;1.0;-1.0;5.0;6.0;3.0;18.0;6.0;-1.0;0.0;1.0;-1.0
29/11/2011;29.0;44.0;-1.0;15.0;-1.0;22.0;23.0;27.0;36.0;22.0;-1.0;9.0;14.0;-1.0
